’s partner
’s father
’s stepfather
’s grandfather
’s mother
’s stepmother
’s grandmother
’s aunt
’s uncle
’s brother
’s stepbrother
’s sister
’s stepsister
’s son
’s daughter
’s niece
’s nephew
’s cousin
’s friend
’s roommate
’s neighbor
’s host
’s landlord
’s teacher
’s boss
’s supervisor
’s advisor
’s coworker
’s assistant
’s doctor
